State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound.1,90% CI Upper Bound.1,Poverty Estimate Under Age 18,90% CI Lower Bound.2,90% CI Upper Bound.2,Poverty Percent Under Age 18,90% CI Lower Bound.3,90% CI Upper Bound.3,Poverty Estimate Ages 5-17,90% CI Lower Bound.4,90% CI Upper Bound.4,Poverty Percent Ages 5-17,90% CI Lower Bound.5,90% CI Upper Bound.5,Median Household Income,90% CI Lower Bound.6,90% CI Upper Bound.6,Poverty Estimate Ages 0-4,90% CI Lower Bound.7,90% CI Upper Bound.7,Poverty Percent Ages 0-4,90% CI Lower Bound.8,90% CI Upper Bound.8,Year
48,505.0,TX,Zapata County,4783,3868,5698,33.6,27.2,40,2243,1814,2672,46.3,37.4,55.2,1456,1144,1768,44.3,34.8,53.8,30104,27009,33199,,,,,,,15
48,507.0,TX,Zavala County,4144,3272,5016,36.3,28.7,43.9,1712,1327,2097,46.4,36,56.8,1176,891,1461,44.3,33.6,55,22982,20768,25196,,,,,,,15
49,0.0,UT,Utah,377396,364961,389831,13.6,13.2,14,140772,133410,148134,16.2,15.4,17,90385,83885,96885,14.9,13.8,16,55802,55045,56559,47016.0,43496.0,50536.0,18.2,16.8,19.6,15
49,1.0,UT,Beaver County,708,545,871,10.8,8.3,13.3,328,247,409,15.1,11.4,18.8,212,154,270,13.5,9.8,17.2,44126,39827,48425,,,,,,,15
49,3.0,UT,Box Elder County,5021,4029,6013,10.1,8.1,12.1,2098,1582,2614,12.6,9.5,15.7,1368,999,1737,11.5,8.4,14.6,51558,47902,55214,,,,,,,15
49,5.0,UT,Cache County,18567,16455,20679,16.7,14.8,18.6,5870,4923,6817,16.7,14,19.4,3545,2829,4261,14.8,11.8,17.8,47589,44629,50549,,,,,,,15
49,7.0,UT,Carbon County,3070,2432,3708,14.8,11.7,17.9,1049,789,1309,18.7,14.1,23.3,677,490,864,17.3,12.5,22.1,47585,43622,51548,,,,,,,15
49,9.0,UT,Daggett County,85,66,104,7.8,6.1,9.5,23,17,29,8.2,6.1,10.3,15,11,19,7.5,5.4,9.6,48751,43693,53809,,,,,,,15
49,11.0,UT,Davis County,25573,21513,29633,8.3,7,9.6,10759,8592,12926,10.2,8.1,12.3,7036,5462,8610,9.5,7.4,11.6,68974,66037,71911,,,,,,,15
49,13.0,UT,Duchesne County,2227,1721,2733,12,9.3,14.7,947,718,1176,15.1,11.4,18.8,578,412,744,13.5,9.6,17.4,54973,51463,58483,,,,,,,15
49,15.0,UT,Emery County,1372,1084,1660,12.6,10,15.2,578,439,717,16.9,12.8,21,374,275,473,15.2,11.2,19.2,48745,45794,51696,,,,,,,15
49,17.0,UT,Garfield County,726,587,865,14.6,11.8,17.4,257,194,320,19.5,14.7,24.3,168,122,214,17.5,12.8,22.2,40762,36728,44796,,,,,,,15
49,19.0,UT,Grand County,1434,1110,1758,15.5,12,19,508,382,634,24.3,18.3,30.3,330,240,420,22.7,16.5,28.9,41410,37203,45617,,,,,,,15
49,21.0,UT,Iron County,9629,8020,11238,21.1,17.6,24.6,3417,2680,4154,25.2,19.8,30.6,2216,1659,2773,23.7,17.8,29.6,41094,37355,44833,,,,,,,15
49,23.0,UT,Juab County,1343,1078,1608,13.2,10.6,15.8,665,514,816,17.7,13.7,21.7,443,329,557,16.3,12.1,20.5,51762,47609,55915,,,,,,,15
49,25.0,UT,Kane County,849,651,1047,11.9,9.1,14.7,316,235,397,18.8,14,23.6,213,154,272,17.4,12.6,22.2,42515,38250,46780,,,,,,,15
49,27.0,UT,Millard County,2156,1796,2516,17.2,14.3,20.1,973,789,1157,24.2,19.6,28.8,597,454,740,20.5,15.6,25.4,47316,42548,52084,,,,,,,15
49,29.0,UT,Morgan County,570,443,697,5.9,4.6,7.2,240,181,299,7.1,5.3,8.9,155,112,198,6.3,4.6,8,74509,66822,82196,,,,,,,15
49,31.0,UT,Piute County,308,240,376,21.1,16.5,25.7,146,110,182,36.7,27.6,45.8,96,69,123,32.1,23.2,41,34079,31195,36963,,,,,,,15
49,33.0,UT,Rich County,265,203,327,11.5,8.8,14.2,120,90,150,16.6,12.5,20.7,79,57,101,14.8,10.7,18.9,50980,45857,56103,,,,,,,15
49,35.0,UT,Salt Lake County,149852,139932,159772,14.5,13.5,15.5,56178,50703,61653,18.8,17,20.6,36593,32436,40750,17.5,15.5,19.5,56166,54698,57634,,,,,,,15
49,37.0,UT,San Juan County,4360,3618,5102,29.9,24.8,35,1598,1266,1930,32.5,25.7,39.3,993,746,1240,27.8,20.9,34.7,37444,34176,40712,,,,,,,15
49,39.0,UT,Sanpete County,4586,3591,5581,17.8,13.9,21.7,1730,1304,2156,21.3,16,26.6,1148,833,1463,19.6,14.2,25,45231,41981,48481,,,,,,,15
49,41.0,UT,Sevier County,3150,2528,3772,15.2,12.2,18.2,1382,1071,1693,21.2,16.4,26,897,673,1121,18.9,14.2,23.6,43190,40116,46264,,,,,,,15
49,43.0,UT,Summit County,2888,2226,3550,7.7,5.9,9.5,1236,919,1553,12.1,9,15.2,814,582,1046,10.5,7.5,13.5,85221,78652,91790,,,,,,,15
49,45.0,UT,Tooele County,5669,4601,6737,9.6,7.8,11.4,2571,1989,3153,12.2,9.4,15,1667,1241,2093,11,8.2,13.8,61719,56387,67051,,,,,,,15
49,47.0,UT,Uintah County,3845,3029,4661,11.7,9.2,14.2,1560,1186,1934,14.3,10.9,17.7,994,724,1264,13.4,9.8,17,58936,54948,62924,,,,,,,15
49,49.0,UT,Utah County,73997,67027,80967,14.3,13,15.6,23343,19591,27095,12.8,10.7,14.9,14784,11974,17594,11.9,9.6,14.2,58077,55646,60508,,,,,,,15
49,51.0,UT,Wasatch County,2113,1641,2585,8.8,6.8,10.8,1068,808,1328,13.1,9.9,16.3,708,519,897,12.1,8.9,15.3,56379,52714,60044,,,,,,,15
49,53.0,UT,Washington County,21972,18157,25787,15.7,13,18.4,9931,7938,11924,23.8,19,28.6,6496,5042,7950,22.1,17.1,27.1,46001,43998,48004,,,,,,,15
49,55.0,UT,Wayne County,448,348,548,16.4,12.8,20,207,155,259,25.9,19.4,32.4,138,100,176,22.5,16.3,28.7,39593,35793,43393,,,,,,,15
49,57.0,UT,Weber County,30614,26734,34494,13.2,11.5,14.9,11676,9609,13743,16.9,13.9,19.9,7051,5419,8683,14.5,11.1,17.9,52183,49920,54446,,,,,,,15
50,0.0,VT,Vermont,71378,68401,74355,11.9,11.4,12.4,19367,17893,20841,15.8,14.6,17,11914,10618,13210,13,11.6,14.4,52033,50824,53242,6502.0,5734.0,7270.0,21.3,18.8,23.8,15
50,1.0,VT,Addison County,3799,3051,4547,11.1,8.9,13.3,970,728,1212,13.7,10.3,17.1,586,419,753,10.9,7.8,14,54542,52082,57002,,,,,,,15
50,3.0,VT,Bennington County,5130,4122,6138,14.5,11.7,17.3,1468,1114,1822,20.4,15.5,25.3,925,671,1179,17.4,12.6,22.2,44701,41304,48098,,,,,,,15
50,5.0,VT,Caledonia County,4180,3282,5078,14,11,17,1365,1014,1716,21,15.6,26.4,858,606,1110,17.9,12.6,23.2,42452,40407,44497,,,,,,,15
50,7.0,VT,Chittenden County,15553,13627,17479,10.5,9.2,11.8,3191,2521,3861,10.7,8.5,12.9,1895,1404,2386,8.5,6.3,10.7,60865,57857,63873,,,,,,,15
50,9.0,VT,Essex County,1047,800,1294,16.7,12.8,20.6,307,223,391,27,19.6,34.4,202,140,264,23.6,16.3,30.9,34535,31207,37863,,,,,,,15
50,11.0,VT,Franklin County,5452,4357,6547,11.5,9.2,13.8,1857,1418,2296,16.4,12.5,20.3,1132,811,1453,13.5,9.7,17.3,53412,49111,57713,,,,,,,15
50,13.0,VT,Grand Isle County,728,570,886,10.5,8.2,12.8,211,158,264,15.9,11.9,19.9,133,95,171,13.1,9.3,16.9,56241,51058,61424,,,,,,,15
50,15.0,VT,Lamoille County,3275,2641,3909,13.6,11,16.2,984,764,1204,18.7,14.5,22.9,598,435,761,15.8,11.5,20.1,46549,42467,50631,,,,,,,15
50,17.0,VT,Orange County,3248,2533,3963,11.5,9,14,1005,748,1262,17.5,13,22,662,472,852,15.3,10.9,19.7,50192,46355,54029,,,,,,,15
50,19.0,VT,Orleans County,4848,4096,5600,18.4,15.5,21.3,1479,1177,1781,26.9,21.4,32.4,914,673,1155,22.4,16.5,28.3,39598,36792,42404,,,,,,,15
50,21.0,VT,Rutland County,7566,6154,8978,12.9,10.5,15.3,2011,1520,2502,18,13.6,22.4,1241,883,1599,14.8,10.5,19.1,46542,42964,50120,,,,,,,15
50,23.0,VT,Washington County,5009,3815,6203,8.7,6.6,10.8,1475,1074,1876,12.5,9.1,15.9,911,631,1191,10.4,7.2,13.6,54840,51032,58648,,,,,,,15
50,25.0,VT,Windham County,4637,3637,5637,10.8,8.5,13.1,1385,992,1778,16.9,12.1,21.7,879,592,1166,14.4,9.7,19.1,46566,42956,50176,,,,,,,15
50,27.0,VT,Windsor County,6905,5819,7991,12.4,10.4,14.4,1659,1269,2049,15.5,11.9,19.1,978,694,1262,12.2,8.7,15.7,49295,45635,52955,,,,,,,15
51,0.0,VA,Virginia,912779,894233,931325,11.6,11.4,11.8,284561,273934,295188,15.6,15,16.2,189082,179895,198269,14.3,13.6,15,61877,61383,62371,88811.0,83378.0,94244.0,17.7,16.6,18.8,15
51,1.0,VA,Accomack County,6359,5225,7493,19.3,15.9,22.7,2111,1680,2542,30.5,24.3,36.7,1352,1017,1687,27.3,20.5,34.1,37714,34430,40998,,,,,,,15
51,3.0,VA,Albemarle County,9139,7563,10715,9.7,8,11.4,2249,1701,2797,10.6,8,13.2,1500,1099,1901,9.6,7,12.2,63972,59448,68496,,,,,,,15
51,5.0,VA,Alleghany County,2151,1687,2615,13.5,10.6,16.4,677,513,841,20.4,15.5,25.3,451,333,569,17.6,13,22.2,45108,41164,49052,,,,,,,15
51,7.0,VA,Amelia County,1503,1147,1859,11.9,9.1,14.7,505,377,633,18.4,13.7,23.1,343,248,438,17,12.3,21.7,49399,44522,54276,,,,,,,15
51,9.0,VA,Amherst County,4136,3210,5062,13.4,10.4,16.4,1333,1003,1663,20.2,15.2,25.2,898,663,1133,18.3,13.5,23.1,44494,40549,48439,,,,,,,15
51,11.0,VA,Appomattox County,2209,1731,2687,14.8,11.6,18,725,548,902,22.3,16.9,27.7,500,371,629,20.5,15.2,25.8,44097,40223,47971,,,,,,,15
51,13.0,VA,Arlington County,15894,13267,18521,7.4,6.2,8.6,3451,2652,4250,10.1,7.8,12.4,2309,1759,2859,10.6,8.1,13.1,98060,92902,103218,,,,,,,15
51,15.0,VA,Augusta County,7041,5765,8317,10,8.2,11.8,2127,1662,2592,14.1,11,17.2,1479,1130,1828,12.9,9.9,15.9,51036,46461,55611,,,,,,,15
51,17.0,VA,Bath County,498,380,616,10.8,8.2,13.4,122,91,153,15.9,11.9,19.9,82,60,104,13.4,9.7,17.1,42423,38217,46629,,,,,,,15
51,19.0,VA,Bedford County,6345,5094,7596,9.2,7.4,11,2039,1584,2494,13.7,10.6,16.8,1373,1045,1701,11.8,9,14.6,58264,54535,61993,,,,,,,15
51,21.0,VA,Bland County,879,673,1085,14.4,11,17.8,221,166,276,18.7,14,23.4,146,107,185,16.1,11.8,20.4,41654,37408,45900,,,,,,,15
51,23.0,VA,Botetourt County,2432,1905,2959,7.5,5.9,9.1,715,540,890,10.1,7.6,12.6,490,361,619,8.8,6.5,11.1,62204,56686,67722,,,,,,,15
51,25.0,VA,Brunswick County,3840,3200,4480,25.6,21.3,29.9,979,786,1172,31,24.9,37.1,594,442,746,25,18.6,31.4,35207,32028,38386,,,,,,,15
51,27.0,VA,Buchanan County,5459,4539,6379,24.3,20.2,28.4,1268,990,1546,30.8,24,37.6,834,635,1033,27.1,20.6,33.6,32722,29425,36019,,,,,,,15
51,29.0,VA,Buckingham County,3190,2449,3931,21.3,16.3,26.3,843,641,1045,26.3,20,32.6,560,417,703,24.7,18.4,31,37440,33929,40951,,,,,,,15
51,31.0,VA,Campbell County,8303,6833,9773,15.2,12.5,17.9,2674,2161,3187,23,18.6,27.4,1834,1463,2205,21,16.7,25.3,47450,44365,50535,,,,,,,15
51,33.0,VA,Caroline County,3422,2705,4139,12.2,9.6,14.8,1252,971,1533,18.9,14.7,23.1,859,653,1065,18.2,13.8,22.6,52496,47488,57504,,,,,,,15
51,35.0,VA,Carroll County,5929,4955,6903,19.9,16.6,23.2,1755,1404,2106,29.4,23.5,35.3,1137,874,1400,25.6,19.7,31.5,34891,31459,38323,,,,,,,15
51,36.0,VA,Charles City County,843,653,1033,11.7,9.1,14.3,223,168,278,18.1,13.7,22.5,147,107,187,15.1,11,19.2,45960,42094,49826,,,,,,,15
51,37.0,VA,Charlotte County,2572,2022,3122,20.9,16.4,25.4,830,636,1024,30.5,23.4,37.6,561,417,705,26.9,20,33.8,35677,32276,39078,,,,,,,15
51,41.0,VA,Chesterfield County,22569,18687,26451,7.2,6,8.4,8337,6518,10156,10.4,8.1,12.7,5711,4339,7083,9.4,7.1,11.7,71074,68878,73270,,,,,,,15
51,43.0,VA,Clarke County,1145,884,1406,8.2,6.3,10.1,318,237,399,10.3,7.7,12.9,211,154,268,8.9,6.5,11.3,74472,69071,79873,,,,,,,15
51,45.0,VA,Craig County,619,472,766,12.2,9.3,15.1,214,160,268,19.9,14.9,24.9,146,107,185,17.7,12.9,22.5,45789,41471,50107,,,,,,,15
51,47.0,VA,Culpeper County,5335,4241,6429,11.7,9.3,14.1,1926,1472,2380,16.4,12.5,20.3,1303,972,1634,15.3,11.4,19.2,58596,53111,64081,,,,,,,15
51,49.0,VA,Cumberland County,1782,1383,2181,17.9,13.9,21.9,598,449,747,27.1,20.4,33.8,405,296,514,25.4,18.5,32.3,40080,36130,44030,,,,,,,15
51,51.0,VA,Dickenson County,3357,2654,4060,21.8,17.2,26.4,859,656,1062,26.9,20.5,33.3,564,419,709,23.9,17.8,30,33494,30366,36622,,,,,,,15
51,53.0,VA,Dinwiddie County,3625,2918,4332,13.3,10.7,15.9,1141,878,1404,18.9,14.5,23.3,785,590,980,17.1,12.8,21.4,50152,46808,53496,,,,,,,15
51,57.0,VA,Essex County,1646,1287,2005,14.9,11.7,18.1,581,437,725,24.7,18.6,30.8,409,303,515,24.7,18.3,31.1,42550,38336,46764,,,,,,,15
51,59.0,VA,Fairfax County,73792,64107,83477,6.8,5.9,7.7,23575,19574,27576,9,7.5,10.5,15042,12233,17851,7.9,6.4,9.4,105409,102818,108000,,,,,,,15
51,61.0,VA,Fauquier County,4148,3131,5165,6.3,4.7,7.9,1421,1048,1794,8.8,6.5,11.1,906,647,1165,7.4,5.3,9.5,85096,77894,92298,,,,,,,15
51,63.0,VA,Floyd County,2056,1559,2553,13.5,10.2,16.8,682,508,856,20.9,15.6,26.2,463,336,590,19.2,13.9,24.5,39997,36098,43896,,,,,,,15
51,65.0,VA,Fluvanna County,1876,1429,2323,7.6,5.8,9.4,589,440,738,10.2,7.6,12.8,388,282,494,9.1,6.6,11.6,62086,56112,68060,,,,,,,15
51,67.0,VA,Franklin County,7171,5585,8757,13.1,10.2,16,2460,1874,3046,21.7,16.5,26.9,1709,1275,2143,20.6,15.4,25.8,49003,45907,52099,,,,,,,15
51,69.0,VA,Frederick County,7026,5582,8470,8.9,7.1,10.7,2396,1833,2959,12.4,9.5,15.3,1546,1123,1969,10.7,7.8,13.6,64501,59299,69703,,,,,,,15
51,71.0,VA,Giles County,2136,1662,2610,12.6,9.8,15.4,677,504,850,19.1,14.2,24,461,336,586,17.4,12.7,22.1,43139,39054,47224,,,,,,,15
51,73.0,VA,Gloucester County,3721,2892,4550,10.2,7.9,12.5,1175,887,1463,15.1,11.4,18.8,819,611,1027,13.8,10.3,17.3,58282,52879,63685,,,,,,,15
51,75.0,VA,Goochland County,1661,1287,2035,8.1,6.3,9.9,437,330,544,10.4,7.8,13,296,218,374,9.2,6.8,11.6,76804,70433,83175,,,,,,,15
51,77.0,VA,Grayson County,2817,2228,3406,18.6,14.7,22.5,816,625,1007,29,22.2,35.8,558,415,701,26.2,19.5,32.9,31286,28472,34100,,,,,,,15
51,79.0,VA,Greene County,1693,1287,2099,9.2,7,11.4,639,477,801,13.9,10.4,17.4,435,316,554,13.3,9.7,16.9,60710,56034,65386,,,,,,,15
51,81.0,VA,Greensville County,2114,1590,2638,24.7,18.6,30.8,502,376,628,26.1,19.6,32.6,348,255,441,24.6,18,31.2,37861,34547,41175,,,,,,,15
51,83.0,VA,Halifax County,6795,5564,8026,19.3,15.8,22.8,2028,1555,2501,26.2,20.1,32.3,1410,1064,1756,24.2,18.2,30.2,35170,32591,37749,,,,,,,15
51,85.0,VA,Hanover County,6001,4799,7203,6.1,4.9,7.3,1764,1322,2206,7.3,5.5,9.1,1150,823,1477,6.1,4.4,7.8,71714,66071,77357,,,,,,,15
51,87.0,VA,Henrico County,33123,29464,36782,10.8,9.6,12,10914,9302,12526,14.9,12.7,17.1,7073,5799,8347,13.3,10.9,15.7,58110,55551,60669,,,,,,,15
51,89.0,VA,Henry County,10908,9224,12592,20.5,17.3,23.7,3638,3023,4253,33.8,28.1,39.5,2387,1926,2848,30.4,24.5,36.3,32596,30259,34933,,,,,,,15
51,91.0,VA,Highland County,312,236,388,13.8,10.4,17.2,72,54,90,22.9,17.1,28.7,48,35,61,19.3,14,24.6,37286,33440,41132,,,,,,,15
51,93.0,VA,Isle of Wight County,3914,3288,4540,11.2,9.4,13,1213,985,1441,15.6,12.7,18.5,743,574,912,12.5,9.6,15.4,60922,55423,66421,,,,,,,15
51,95.0,VA,James City County,4991,3919,6063,7.4,5.8,9,1595,1215,1975,11.2,8.5,13.9,1109,836,1382,10.3,7.8,12.8,73575,67693,79457,,,,,,,15
51,97.0,VA,King and Queen County,919,699,1139,13.2,10,16.4,278,208,348,20.3,15.1,25.5,194,141,247,18.7,13.6,23.8,45087,40907,49267,,,,,,,15
51,99.0,VA,King George County,1645,1248,2042,6.9,5.2,8.6,627,466,788,9.7,7.2,12.2,418,302,534,8.9,6.4,11.4,75935,69252,82618,,,,,,,15
51,101.0,VA,King William County,1387,1113,1661,8.7,7,10.4,495,379,611,12.9,9.9,15.9,332,247,417,11.7,8.7,14.7,57779,53271,62287,,,,,,,15
51,103.0,VA,Lancaster County,1741,1388,2094,15.7,12.5,18.9,483,368,598,27.4,20.9,33.9,335,249,421,25.4,18.9,31.9,43470,39232,47708,,,,,,,15
51,105.0,VA,Lee County,6454,5165,7743,27.6,22.1,33.1,1794,1400,2188,35.6,27.8,43.4,1231,947,1515,33,25.4,40.6,30341,28070,32612,,,,,,,15
51,107.0,VA,Loudoun County,12996,10669,15323,4,3.3,4.7,4359,3313,5405,4.5,3.4,5.6,2855,2103,3607,4.1,3,5.2,119525,113516,125534,,,,,,,15
51,109.0,VA,Louisa County,3597,2767,4427,10.8,8.3,13.3,1214,902,1526,17,12.6,21.4,810,582,1038,15.7,11.3,20.1,53267,48736,57798,,,,,,,15
51,111.0,VA,Lunenburg County,2636,2069,3203,22.6,17.7,27.5,715,545,885,29.4,22.4,36.4,477,355,599,26.7,19.9,33.5,34488,31117,37859,,,,,,,15
51,113.0,VA,Madison County,1549,1201,1897,11.9,9.2,14.6,497,373,621,17.7,13.3,22.1,329,240,418,15.7,11.5,19.9,52116,47206,57026,,,,,,,15
51,115.0,VA,Mathews County,888,669,1107,10,7.5,12.5,287,215,359,18.1,13.6,22.6,200,146,254,16.2,11.8,20.6,54113,48882,59344,,,,,,,15
51,117.0,VA,Mecklenburg County,5870,4762,6978,19,15.4,22.6,1779,1376,2182,28.7,22.2,35.2,1235,934,1536,26.3,19.9,32.7,36372,33051,39693,,,,,,,15
51,119.0,VA,Middlesex County,1343,1007,1679,12.8,9.6,16,397,297,497,23.9,17.9,29.9,265,193,337,21.6,15.7,27.5,46171,41736,50606,,,,,,,15
51,121.0,VA,Montgomery County,19169,17155,21183,22.5,20.1,24.9,2411,1821,3001,17,12.8,21.2,1609,1190,2028,16.1,11.9,20.3,44066,40356,47776,,,,,,,15
51,125.0,VA,Nelson County,2036,1576,2496,13.6,10.5,16.7,599,446,752,21,15.6,26.4,419,306,532,19.8,14.5,25.1,46055,41417,50693,,,,,,,15
51,127.0,VA,New Kent County,1257,981,1533,6.9,5.4,8.4,428,327,529,10.8,8.3,13.3,283,209,357,9.4,6.9,11.9,69885,63815,75955,,,,,,,15
51,131.0,VA,Northampton County,2744,2193,3295,22.7,18.1,27.3,843,642,1044,35.1,26.7,43.5,549,406,692,31.8,23.5,40.1,35594,32146,39042,,,,,,,15
51,133.0,VA,Northumberland County,1719,1324,2114,13.8,10.6,17,559,413,705,28.3,20.9,35.7,384,278,490,25.9,18.7,33.1,45908,42039,49777,,,,,,,15
51,135.0,VA,Nottoway County,3085,2410,3760,22.1,17.3,26.9,940,700,1180,29.1,21.7,36.5,638,461,815,27.3,19.7,34.9,36712,33282,40142,,,,,,,15
51,137.0,VA,Orange County,3950,3217,4683,11.9,9.7,14.1,1292,1024,1560,17.2,13.6,20.8,896,702,1090,16,12.5,19.5,56967,51801,62133,,,,,,,15
51,139.0,VA,Page County,4055,3325,4785,17.1,14,20.2,1172,910,1434,23.5,18.3,28.7,801,614,988,21.4,16.4,26.4,40118,36402,43834,,,,,,,15
51,141.0,VA,Patrick County,3260,2527,3993,18,14,22,919,689,1149,27,20.3,33.7,638,472,804,24.6,18.2,31,34486,31370,37602,,,,,,,15
51,143.0,VA,Pittsylvania County,9113,7531,10695,14.7,12.1,17.3,2694,2069,3319,20.8,16,25.6,1865,1407,2323,19.1,14.4,23.8,40664,37901,43427,,,,,,,15
51,145.0,VA,Powhatan County,1894,1470,2318,7.4,5.8,9,576,433,719,9.7,7.3,12.1,385,283,487,8.2,6,10.4,71507,65777,77237,,,,,,,15
51,147.0,VA,Prince Edward County,4748,3865,5631,25,20.4,29.6,1069,804,1334,27.3,20.5,34.1,729,540,918,25.2,18.7,31.7,36503,32887,40119,,,,,,,15
51,149.0,VA,Prince George County,3404,2616,4192,10.7,8.2,13.2,1111,827,1395,13.6,10.1,17.1,765,561,969,12.5,9.2,15.8,56374,51785,60963,,,,,,,15
51,153.0,VA,Prince William County,28639,23486,33792,6.9,5.7,8.1,11468,9029,13907,9.7,7.6,11.8,7834,6150,9518,9.3,7.3,11.3,93101,88587,97615,,,,,,,15
51,155.0,VA,Pulaski County,5533,4407,6659,16.5,13.1,19.9,1564,1182,1946,23.9,18.1,29.7,1032,755,1309,21.2,15.5,26.9,39054,35860,42248,,,,,,,15
51,157.0,VA,Rappahannock County,742,569,915,10,7.7,12.3,231,173,289,16.2,12.2,20.2,158,116,200,14.6,10.7,18.5,59277,53110,65444,,,,,,,15
51,159.0,VA,Richmond County,1510,1171,1849,20.4,15.8,25,394,300,488,25.9,19.7,32.1,266,195,337,23.5,17.2,29.8,39624,35570,43678,,,,,,,15
51,161.0,VA,Roanoke County,7274,5967,8581,8,6.6,9.4,2013,1564,2462,10.3,8,12.6,1340,1009,1671,8.9,6.7,11.1,60382,56070,64694,,,,,,,15
51,163.0,VA,Rockbridge County,2855,2236,3474,12.9,10.1,15.7,774,581,967,18.6,14,23.2,523,384,662,16.6,12.2,21,42567,38482,46652,,,,,,,15
51,165.0,VA,Rockingham County,7227,5832,8622,9.6,7.7,11.5,2330,1757,2903,13.2,10,16.4,1598,1187,2009,12.1,9,15.2,51826,48762,54890,,,,,,,15
51,167.0,VA,Russell County,6704,5717,7691,23.5,20,27,1546,1205,1887,27.2,21.2,33.2,1047,797,1297,24.9,18.9,30.9,30562,28411,32713,,,,,,,15
51,169.0,VA,Scott County,4193,3366,5020,18.7,15,22.4,1076,808,1344,24.9,18.7,31.1,735,538,932,23,16.8,29.2,35342,32094,38590,,,,,,,15
51,171.0,VA,Shenandoah County,5620,4720,6520,13.4,11.2,15.6,1838,1476,2200,20.3,16.3,24.3,1278,1012,1544,19.2,15.2,23.2,47669,43434,51904,,,,,,,15
51,173.0,VA,Smyth County,6085,4919,7251,19.4,15.7,23.1,1786,1391,2181,27.9,21.7,34.1,1187,895,1479,25.1,18.9,31.3,34916,31609,38223,,,,,,,15
51,175.0,VA,Southampton County,2696,2114,3278,16,12.5,19.5,831,635,1027,22.1,16.9,27.3,554,411,697,19.6,14.5,24.7,43374,39463,47285,,,,,,,15
51,177.0,VA,Spotsylvania County,9356,7220,11492,7.6,5.9,9.3,3814,2901,4727,11.6,8.8,14.4,2684,2015,3353,10.7,8,13.4,75627,71090,80164,,,,,,,15
51,179.0,VA,Stafford County,8070,6547,9593,6.3,5.1,7.5,2894,2218,3570,7.9,6.1,9.7,1980,1509,2451,7,5.3,8.7,90748,85793,95703,,,,,,,15
51,181.0,VA,Surry County,884,677,1091,12.8,9.8,15.8,282,213,351,20.3,15.3,25.3,194,144,244,18.4,13.7,23.1,46486,41863,51109,,,,,,,15
51,183.0,VA,Sussex County,1966,1502,2430,20.7,15.8,25.6,465,343,587,23.2,17.1,29.3,319,231,407,22,15.9,28.1,37329,33511,41147,,,,,,,15
51,185.0,VA,Tazewell County,7580,6214,8946,17.6,14.4,20.8,2038,1564,2512,23.1,17.7,28.5,1373,1034,1712,20.9,15.8,26,36521,33615,39427,,,,,,,15
51,187.0,VA,Warren County,3858,2967,4749,10.4,8,12.8,1390,1031,1749,15.8,11.7,19.9,930,670,1190,14.3,10.3,18.3,56450,52115,60785,,,,,,,15
51,191.0,VA,Washington County,6831,5170,8492,12.8,9.7,15.9,2060,1528,2592,19.8,14.7,24.9,1374,986,1762,17.7,12.7,22.7,40513,37416,43610,,,,,,,15
51,193.0,VA,Westmoreland County,3020,2422,3618,17.3,13.9,20.7,979,735,1223,28.5,21.4,35.6,617,438,796,25.2,17.9,32.5,43175,39052,47298,,,,,,,15
51,195.0,VA,Wise County,8782,7258,10306,22.8,18.8,26.8,2353,1848,2858,27.8,21.8,33.8,1590,1224,1956,26,20,32,36286,33074,39498,,,,,,,15
51,197.0,VA,Wythe County,4148,3180,5116,14.3,11,17.6,1303,970,1636,22.2,16.5,27.9,904,657,1151,20.6,15,26.2,39879,36775,42983,,,,,,,15
51,199.0,VA,York County,3566,2778,4354,5.4,4.2,6.6,1257,951,1563,7.5,5.7,9.3,830,614,1046,6.3,4.6,8,80178,74074,86282,,,,,,,15
51,510.0,VA,Alexandria city,11522,9161,13883,8.1,6.4,9.8,3614,2739,4489,14.7,11.1,18.3,2411,1781,3041,17.2,12.7,21.7,82070,76635,87505,,,,,,,15
51,515.0,VA,Bedford city,1172,920,1424,19.7,15.5,23.9,352,269,435,29.4,22.4,36.4,237,178,296,27.8,20.9,34.7,36552,32871,40233,,,,,,,15
51,520.0,VA,Bristol city,4466,3796,5136,25.8,21.9,29.7,1239,964,1514,35.2,27.4,43,864,667,1061,34,26.3,41.7,29612,27224,32000,,,,,,,15
51,530.0,VA,Buena Vista city,939,710,1168,15.1,11.4,18.8,304,228,380,22.1,16.6,27.6,204,149,259,20.6,15.1,26.1,32855,31193,34517,,,,,,,15
51,540.0,VA,Charlottesville city,9508,8026,10990,23,19.4,26.6,1387,1035,1739,22.2,16.6,27.8,929,680,1178,23.5,17.2,29.8,41826,38047,45605,,,,,,,15
51,550.0,VA,Chesapeake city,20551,16728,24374,9.3,7.6,11,7653,5998,9308,13.5,10.6,16.4,5050,3833,6267,12,9.1,14.9,65699,62556,68842,,,,,,,15
51,570.0,VA,Colonial Heights city,1662,1285,2039,9.7,7.5,11.9,616,460,772,16.1,12,20.2,435,317,553,15.4,11.2,19.6,48299,44425,52173,,,,,,,15
